timestamp,epoch,train_loss,val_loss,train_r2,val_r2,lr
2025-12-25T20:23:46.132995,99,0.581701,0.630718,0.398796,0.324139,0.001172
2025-12-25T20:23:50.039642,100,0.581843,0.623418,0.398653,0.330301,0.001155
2025-12-25T20:23:54.449749,101,0.581330,0.631812,0.399166,0.322232,0.001137
2025-12-25T20:23:58.739396,102,0.580198,0.630376,0.400298,0.324507,0.001120
2025-12-25T20:24:03.021214,103,0.578813,0.626112,0.401683,0.327593,0.001103
2025-12-25T20:24:07.342430,104,0.576613,0.621086,0.403882,0.332719,0.001085
2025-12-25T20:24:11.742662,105,0.572993,0.620570,0.407503,0.333514,0.001068
2025-12-25T20:24:16.177574,106,0.572230,0.628775,0.408265,0.326123,0.001051
2025-12-25T20:24:20.486983,107,0.569774,0.628807,0.410721,0.325327,0.001033
2025-12-25T20:24:24.752471,108,0.565990,0.627036,0.414506,0.326396,0.001016
2025-12-25T20:24:29.020965,109,0.566511,0.623758,0.413985,0.329962,0.000998
2025-12-25T20:24:35.994531,110,0.568485,0.624483,0.412010,0.328579,0.000981
2025-12-25T20:24:40.265236,111,0.565277,0.617152,0.415218,0.335723,0.000963
2025-12-25T20:24:44.631656,112,0.564991,0.633102,0.415504,0.320959,0.000946
2025-12-25T20:24:48.929146,113,0.565096,0.625161,0.415398,0.327823,0.000929
2025-12-25T20:24:53.198886,114,0.562740,0.618283,0.417755,0.336138,0.000911
2025-12-25T20:24:57.569134,115,0.564936,0.612982,0.415560,0.339218,0.000894
2025-12-25T20:25:01.952549,116,0.560105,0.615380,0.420390,0.336781,0.000876
2025-12-25T20:25:06.233006,117,0.558395,0.621769,0.422099,0.331640,0.000859
2025-12-25T20:25:10.529824,118,0.557343,0.617315,0.423152,0.335744,0.000842
2025-12-25T20:25:14.842770,119,0.554140,0.611041,0.426354,0.340710,0.000825
2025-12-25T20:25:19.212670,120,0.554169,0.615714,0.426325,0.339589,0.000808
2025-12-25T20:25:23.492543,121,0.553224,0.604977,0.427271,0.345617,0.000790
2025-12-25T20:25:27.858405,122,0.551639,0.606717,0.428855,0.344355,0.000773
2025-12-25T20:25:32.181111,123,0.549733,0.597926,0.430762,0.351988,0.000756
2025-12-25T20:25:36.518953,124,0.550016,0.599047,0.430478,0.351545,0.000740
2025-12-25T20:25:40.807179,125,0.546840,0.606295,0.433654,0.345298,0.000723
2025-12-25T20:25:45.077233,126,0.546858,0.617260,0.433636,0.333145,0.000706
2025-12-25T20:25:49.384630,127,0.545714,0.600589,0.434780,0.349870,0.000689
2025-12-25T20:25:53.719896,128,0.542965,0.600734,0.437529,0.349742,0.000673
2025-12-25T20:25:58.020389,129,0.544983,0.600191,0.435511,0.349022,0.000656
2025-12-25T20:26:02.298282,130,0.543033,0.605380,0.437461,0.344093,0.000640
2025-12-25T20:26:06.582865,131,0.544071,0.607760,0.436423,0.346421,0.000624
2025-12-25T20:26:10.910029,132,0.542148,0.600388,0.438346,0.351569,0.000608
2025-12-25T20:26:15.158435,133,0.541267,0.599939,0.439226,0.350955,0.000592
2025-12-25T20:26:18.553221,134,0.537414,0.597125,0.443079,0.353865,0.000576
2025-12-25T20:26:22.947371,135,0.538949,0.602808,0.441544,0.347556,0.000560
2025-12-25T20:26:27.216529,136,0.538666,0.601791,0.441827,0.348546,0.000545
2025-12-25T20:26:31.493417,137,0.538037,0.595836,0.442457,0.353919,0.000529
2025-12-25T20:26:35.887832,138,0.533778,0.595282,0.446715,0.354256,0.000514
2025-12-25T20:26:40.271249,139,0.534132,0.596038,0.446362,0.353944,0.000499
2025-12-25T20:26:44.570103,140,0.535989,0.594048,0.444505,0.356946,0.000484
2025-12-25T20:26:48.947760,141,0.533181,0.594169,0.447312,0.356084,0.000469
2025-12-25T20:26:53.210679,142,0.533198,0.595118,0.447295,0.355932,0.000454
2025-12-25T20:26:56.602455,143,0.531768,0.597462,0.448726,0.353839,0.000439
2025-12-25T20:27:00.906794,144,0.531156,0.593778,0.449337,0.356461,0.000425
2025-12-25T20:27:05.241705,145,0.532184,0.592243,0.448309,0.358242,0.000411
2025-12-25T20:27:09.638745,146,0.529197,0.591810,0.451296,0.358523,0.000397
2025-12-25T20:27:14.034919,147,0.529352,0.588524,0.451141,0.360738,0.000383
2025-12-25T20:27:18.476571,148,0.529922,0.594158,0.450571,0.357389,0.000369
2025-12-25T20:27:22.758496,149,0.527175,0.592732,0.453318,0.358329,0.000356
2025-12-25T20:27:27.044077,150,0.525320,0.592272,0.455173,0.358728,0.000343
2025-12-25T20:27:31.368207,151,0.525064,0.593116,0.455429,0.357538,0.000330
2025-12-25T20:27:35.627501,152,0.526755,0.593029,0.453738,0.357588,0.000317
2025-12-25T20:27:39.918005,153,0.524603,0.592919,0.455889,0.358423,0.000304
2025-12-25T20:27:44.243569,154,0.522871,0.592116,0.457622,0.358496,0.000292
2025-12-25T20:27:48.505223,155,0.522151,0.587398,0.458341,0.363361,0.000280
2025-12-25T20:27:52.878182,156,0.522843,0.587487,0.457650,0.362790,0.000268
2025-12-25T20:27:57.176618,157,0.522608,0.589110,0.457885,0.361467,0.000256
2025-12-25T20:28:01.441138,158,0.521273,0.589179,0.459220,0.361549,0.000244
2025-12-25T20:28:05.714985,159,0.523533,0.589428,0.456960,0.361006,0.000233
2025-12-25T20:28:09.996071,160,0.522009,0.587588,0.458484,0.362850,0.000222
2025-12-25T20:28:13.339903,161,0.519319,0.590781,0.461174,0.359704,0.000211
2025-12-25T20:28:17.533379,162,0.518290,0.590202,0.462203,0.360775,0.000200
2025-12-25T20:28:21.830864,163,0.518925,0.587592,0.461567,0.362848,0.000190
2025-12-25T20:28:26.129616,164,0.517721,0.586910,0.462772,0.363352,0.000180
2025-12-25T20:28:30.455885,165,0.518519,0.586565,0.461974,0.363677,0.000170
2025-12-25T20:28:34.874246,166,0.516923,0.588167,0.463569,0.362916,0.000160
2025-12-25T20:28:39.149349,167,0.519385,0.589568,0.461107,0.361989,0.000151
2025-12-25T20:28:43.455040,168,0.518038,0.585759,0.462454,0.364437,0.000142
2025-12-25T20:28:47.876221,169,0.519984,0.600013,0.460508,0.355469,0.000133
2025-12-25T20:28:52.184986,170,0.517920,0.595654,0.462573,0.358137,0.000125
2025-12-25T20:28:56.502095,171,0.516488,0.585780,0.464004,0.363887,0.000116
2025-12-25T20:29:00.789552,172,0.517373,0.587844,0.463119,0.362152,0.000108
2025-12-25T20:29:05.108666,173,0.516616,0.587310,0.463876,0.362990,0.000101
2025-12-25T20:29:09.396673,174,0.517091,0.586386,0.463401,0.364200,0.000093
2025-12-25T20:29:13.713487,175,0.516895,0.585836,0.463597,0.364849,0.000086
2025-12-25T20:29:18.132884,176,0.514182,0.587150,0.466310,0.363914,0.000079
2025-12-25T20:29:22.436624,177,0.515252,0.588953,0.465241,0.362696,0.000072
2025-12-25T20:29:26.706088,178,0.513981,0.588831,0.466512,0.362825,0.000066
2025-12-25T20:29:30.955428,179,0.514052,0.587293,0.466441,0.363803,0.000060
2025-12-25T20:29:35.257456,180,0.514237,0.586441,0.466255,0.364237,0.000054
2025-12-25T20:29:39.567386,181,0.513438,0.586061,0.467054,0.364463,0.000048
2025-12-25T20:29:43.843051,182,0.514504,0.585965,0.465989,0.364461,0.000043
2025-12-25T20:29:48.137654,183,0.514830,0.585743,0.465662,0.364725,0.000038
2025-12-25T20:29:52.477275,184,0.513779,0.585750,0.466714,0.364887,0.000034
2025-12-25T20:29:56.836831,185,0.513601,0.586289,0.466891,0.364443,0.000029
2025-12-25T20:30:01.167648,186,0.512633,0.586664,0.467860,0.364073,0.000025
2025-12-25T20:30:05.390998,187,0.511885,0.586306,0.468607,0.364345,0.000022
2025-12-25T20:30:09.645794,188,0.514451,0.586151,0.466041,0.364502,0.000018
2025-12-25T20:30:13.935606,189,0.514619,0.585882,0.465873,0.364795,0.000015
2025-12-25T20:30:18.209060,190,0.512077,0.585612,0.468415,0.364972,0.000012
2025-12-25T20:30:24.883944,191,0.511013,0.585682,0.469479,0.364962,0.000010
2025-12-25T20:30:29.170408,192,0.513726,0.585581,0.466767,0.364968,0.000007
2025-12-25T20:30:33.441068,193,0.513547,0.585624,0.466946,0.364941,0.000005
2025-12-25T20:30:37.763245,194,0.513805,0.585555,0.466687,0.365053,0.000004
2025-12-25T20:30:42.114584,195,0.512958,0.585524,0.467535,0.365010,0.000002
2025-12-25T20:30:46.400571,196,0.511306,0.585483,0.469186,0.365099,0.000001
2025-12-25T20:30:50.811888,197,0.513580,0.585574,0.466912,0.365003,0.000001
2025-12-25T20:30:55.092576,198,0.513483,0.585785,0.467009,0.364767,0.000000
2025-12-25T20:30:59.385300,199,0.511380,0.585685,0.469113,0.364901,0.000000
