timestamp,epoch,train_loss,val_loss,train_r2,val_r2,lr
2025-12-26T23:08:02.573020,22,0.476169,0.485502,0.523831,0.510117,0.000500
2025-12-26T23:08:06.420038,23,0.472558,0.484275,0.527442,0.512036,0.000499
2025-12-26T23:08:10.016220,24,0.462223,0.483339,0.537777,0.514031,0.000499
2025-12-26T23:08:13.418416,25,0.454599,0.498474,0.545401,0.498657,0.000499
2025-12-26T23:08:16.854102,26,0.446211,0.469677,0.553789,0.526561,0.000498
2025-12-26T23:08:20.436464,27,0.439479,0.473595,0.560521,0.521658,0.000498
2025-12-26T23:08:23.915005,28,0.430928,0.484157,0.569072,0.513477,0.000497
2025-12-26T23:08:27.158114,29,0.425639,0.450657,0.574361,0.545431,0.000496
2025-12-26T23:08:30.487314,30,0.417896,0.455757,0.582104,0.539919,0.000495
2025-12-26T23:08:34.073951,31,0.411964,0.468085,0.588036,0.527501,0.000495
2025-12-26T23:08:37.491293,32,0.408674,0.457774,0.591326,0.537579,0.000494
2025-12-26T23:08:40.770842,33,0.399381,0.442859,0.600619,0.553468,0.000493
2025-12-26T23:08:44.325529,34,0.394346,0.451518,0.605654,0.545125,0.000491
2025-12-26T23:08:47.609395,35,0.388627,0.455261,0.611374,0.540028,0.000490
2025-12-26T23:08:51.056708,36,0.386051,0.451398,0.613949,0.544957,0.000489
2025-12-26T23:08:54.562155,37,0.381975,0.451742,0.618025,0.544961,0.000488
2025-12-26T23:08:57.841034,38,0.375384,0.442295,0.624616,0.554361,0.000486
2025-12-26T23:09:01.423097,39,0.370762,0.437238,0.629238,0.559012,0.000485
2025-12-26T23:09:04.768210,40,0.366310,0.436038,0.633690,0.559789,0.000483
2025-12-26T23:09:08.127476,41,0.361281,0.442237,0.638719,0.553811,0.000482
2025-12-26T23:09:11.592615,42,0.357705,0.442023,0.642295,0.554334,0.000480
2025-12-26T23:09:14.895943,43,0.352051,0.434337,0.647949,0.561280,0.000478
2025-12-26T23:09:18.447044,44,0.349614,0.434392,0.650386,0.560919,0.000477
2025-12-26T23:09:21.774687,45,0.342814,0.440177,0.657186,0.556353,0.000475
2025-12-26T23:09:25.229859,46,0.339522,0.434608,0.660478,0.560867,0.000473
2025-12-26T23:09:28.713789,47,0.338103,0.418951,0.661897,0.577764,0.000471
2025-12-26T23:09:31.998587,48,0.332917,0.423822,0.667083,0.571911,0.000469
2025-12-26T23:09:35.524082,49,0.333257,0.423948,0.666743,0.572308,0.000467
2025-12-26T23:09:38.836748,50,0.323214,0.421259,0.676786,0.575101,0.000464
2025-12-26T23:09:42.221388,51,0.322888,0.424695,0.677112,0.571353,0.000462
2025-12-26T23:09:45.713126,52,0.322050,0.428278,0.677950,0.567394,0.000460
2025-12-26T23:09:49.034452,53,0.319187,0.430062,0.680813,0.565370,0.000457
2025-12-26T23:09:52.624132,54,0.313744,0.426290,0.686256,0.569930,0.000455
2025-12-26T23:09:55.961824,55,0.309213,0.426430,0.690787,0.569520,0.000452
2025-12-26T23:09:59.368462,56,0.307103,0.422345,0.692897,0.572612,0.000450
2025-12-26T23:10:02.901906,57,0.305421,0.418007,0.694579,0.577865,0.000447
2025-12-26T23:10:06.229677,58,0.302290,0.432676,0.697710,0.562782,0.000444
2025-12-26T23:10:09.911264,59,0.301341,0.417365,0.698659,0.579188,0.000442
2025-12-26T23:10:13.213314,60,0.296108,0.417015,0.703892,0.580069,0.000439
2025-12-26T23:10:16.649812,61,0.292197,0.407834,0.707803,0.588040,0.000436
2025-12-26T23:10:20.115336,62,0.291843,0.424959,0.708157,0.570154,0.000433
2025-12-26T23:10:23.411814,63,0.287899,0.427273,0.712101,0.569307,0.000430
2025-12-26T23:10:26.993159,64,0.286740,0.419059,0.713260,0.576339,0.000427
2025-12-26T23:10:30.297514,65,0.285399,0.412348,0.714601,0.583488,0.000424
2025-12-26T23:10:33.692787,66,0.283784,0.418698,0.716216,0.577632,0.000420
2025-12-26T23:10:37.126028,67,0.276881,0.418772,0.723119,0.576195,0.000417
2025-12-26T23:10:40.437748,68,0.275758,0.417494,0.724242,0.579163,0.000414
2025-12-26T23:10:43.952159,69,0.274863,0.424939,0.725137,0.570159,0.000411
2025-12-26T23:10:47.239221,70,0.270014,0.414467,0.729986,0.581087,0.000407
2025-12-26T23:10:50.648194,71,0.270619,0.398048,0.729381,0.597867,0.000404
2025-12-26T23:10:54.106594,72,0.264822,0.404996,0.735178,0.591102,0.000400
2025-12-26T23:10:57.400975,73,0.263014,0.413969,0.736986,0.581740,0.000397
2025-12-26T23:11:00.912560,74,0.260910,0.413716,0.739090,0.582554,0.000393
2025-12-26T23:11:04.289208,75,0.261409,0.403657,0.738591,0.593129,0.000390
2025-12-26T23:11:07.653392,76,0.259017,0.415023,0.740983,0.581441,0.000386
2025-12-26T23:11:11.079687,77,0.257023,0.402706,0.742977,0.593906,0.000382
2025-12-26T23:11:14.357398,78,0.253901,0.404287,0.746099,0.591328,0.000379
2025-12-26T23:11:17.837807,79,0.254846,0.419772,0.745154,0.576286,0.000375
2025-12-26T23:11:21.185611,80,0.251774,0.419259,0.748226,0.577542,0.000371
2025-12-26T23:11:24.609120,81,0.248837,0.405351,0.751163,0.591222,0.000367
2025-12-26T23:11:28.042348,82,0.243769,0.409251,0.756231,0.586700,0.000363
2025-12-26T23:11:31.330755,83,0.244664,0.406691,0.755336,0.590255,0.000360
2025-12-26T23:11:34.805771,84,0.242598,0.401107,0.757402,0.595244,0.000356
2025-12-26T23:11:38.175961,85,0.242646,0.408590,0.757354,0.588024,0.000352
2025-12-26T23:11:41.585707,86,0.238977,0.408033,0.761023,0.588869,0.000348
2025-12-26T23:11:45.030965,87,0.237742,0.401953,0.762258,0.593843,0.000344
2025-12-26T23:11:48.345962,88,0.235758,0.420365,0.764242,0.576105,0.000340
2025-12-26T23:11:51.824300,89,0.235935,0.400782,0.764065,0.596038,0.000335
2025-12-26T23:11:55.208380,90,0.232043,0.403444,0.767957,0.592861,0.000331
2025-12-26T23:11:58.628708,91,0.233623,0.408767,0.766377,0.587972,0.000327
2025-12-26T23:12:02.155361,92,0.229855,0.394744,0.770145,0.601863,0.000323
2025-12-26T23:12:05.500044,93,0.227248,0.415149,0.772752,0.581723,0.000319
2025-12-26T23:12:09.017065,94,0.227645,0.403088,0.772355,0.593526,0.000315
2025-12-26T23:12:12.385391,95,0.225323,0.403527,0.774677,0.592770,0.000310
2025-12-26T23:12:15.795717,96,0.222611,0.406660,0.777389,0.589615,0.000306
2025-12-26T23:12:19.219785,97,0.221437,0.401697,0.778563,0.594255,0.000302
2025-12-26T23:12:22.507235,98,0.218794,0.396228,0.781206,0.599844,0.000298
2025-12-26T23:12:25.999237,99,0.219326,0.399183,0.780674,0.597055,0.000293
2025-12-26T23:12:29.365167,100,0.217496,0.396059,0.782504,0.599922,0.000289
2025-12-26T23:12:32.783850,101,0.215673,0.391567,0.784327,0.604656,0.000285
2025-12-26T23:12:36.240209,102,0.213683,0.400451,0.786317,0.596626,0.000280
2025-12-26T23:12:39.525947,103,0.213561,0.399106,0.786439,0.597162,0.000276
2025-12-26T23:12:42.959795,104,0.211630,0.406364,0.788370,0.590378,0.000272
2025-12-26T23:12:46.322203,105,0.210912,0.405141,0.789088,0.591877,0.000267
2025-12-26T23:12:49.655179,106,0.209390,0.410450,0.790610,0.585802,0.000263
2025-12-26T23:12:53.117888,107,0.209189,0.402622,0.790811,0.593480,0.000259
2025-12-26T23:12:56.427633,108,0.208345,0.402850,0.791655,0.593193,0.000254
2025-12-26T23:12:59.798589,109,0.205672,0.394851,0.794328,0.601485,0.000250
2025-12-26T23:13:03.311611,110,0.203608,0.395892,0.796392,0.600502,0.000246
2025-12-26T23:13:06.737176,111,0.202341,0.394337,0.797659,0.602296,0.000241
2025-12-26T23:13:10.272407,112,0.202757,0.393879,0.797243,0.602324,0.000237
2025-12-26T23:13:13.614484,113,0.201431,0.396438,0.798569,0.599775,0.000233
2025-12-26T23:13:17.036014,114,0.200371,0.408483,0.799629,0.587990,0.000228
2025-12-26T23:13:20.412511,115,0.201245,0.400257,0.798755,0.595952,0.000224
2025-12-26T23:13:23.740954,116,0.196798,0.390994,0.803202,0.605097,0.000220
2025-12-26T23:13:27.248446,117,0.197284,0.392002,0.802716,0.604152,0.000215
2025-12-26T23:13:30.816134,118,0.196203,0.392539,0.803798,0.603545,0.000211
2025-12-26T23:13:34.314290,119,0.195766,0.392254,0.804234,0.603501,0.000207
2025-12-26T23:13:37.826585,120,0.195185,0.391212,0.804815,0.605592,0.000202
2025-12-26T23:13:41.339441,121,0.193629,0.395138,0.806371,0.601159,0.000198
2025-12-26T23:13:44.759059,122,0.193598,0.397484,0.806402,0.599115,0.000194
2025-12-26T23:13:48.074622,123,0.191133,0.394023,0.808867,0.601996,0.000190
2025-12-26T23:13:51.585254,124,0.190698,0.392160,0.809302,0.604101,0.000185
2025-12-26T23:13:54.847623,125,0.189707,0.394480,0.810293,0.601492,0.000181
2025-12-26T23:13:58.261988,126,0.188121,0.394310,0.811879,0.602183,0.000177
2025-12-26T23:14:01.740180,127,0.188524,0.393880,0.811476,0.601626,0.000173
2025-12-26T23:14:05.064215,128,0.187066,0.397739,0.812934,0.598423,0.000169
2025-12-26T23:14:08.677359,129,0.186749,0.396126,0.813251,0.600212,0.000164
2025-12-26T23:14:12.298693,130,0.183958,0.390379,0.816042,0.605940,0.000160
2025-12-26T23:14:15.908259,131,0.184042,0.391598,0.815958,0.604045,0.000156
2025-12-26T23:14:19.267513,132,0.183296,0.398999,0.816704,0.597147,0.000152
2025-12-26T23:14:22.622055,133,0.183076,0.396951,0.816924,0.599352,0.000148
2025-12-26T23:14:26.058743,134,0.182232,0.392018,0.817768,0.604600,0.000144
2025-12-26T23:14:29.364568,135,0.180953,0.393247,0.819047,0.603182,0.000140
2025-12-26T23:14:32.838698,136,0.180668,0.392360,0.819332,0.603984,0.000137
2025-12-26T23:14:36.293033,137,0.179179,0.394801,0.820821,0.601271,0.000133
2025-12-26T23:14:39.701684,138,0.179419,0.392780,0.820581,0.603822,0.000129
2025-12-26T23:14:43.059045,139,0.178159,0.389866,0.821841,0.606533,0.000125
2025-12-26T23:14:46.638741,140,0.178142,0.401792,0.821858,0.594558,0.000121
2025-12-26T23:14:50.209053,141,0.177131,0.397761,0.822869,0.598921,0.000118
2025-12-26T23:14:53.501046,142,0.177388,0.397805,0.822612,0.598572,0.000114
2025-12-26T23:14:56.889774,143,0.174415,0.394455,0.825585,0.602045,0.000110
2025-12-26T23:15:00.420615,144,0.175120,0.392430,0.824880,0.604198,0.000107
2025-12-26T23:15:04.015004,145,0.174214,0.395597,0.825786,0.601126,0.000103
2025-12-26T23:15:07.547113,146,0.174863,0.392071,0.825137,0.604495,0.000100
2025-12-26T23:15:11.048856,147,0.173564,0.398375,0.826436,0.597947,0.000096
2025-12-26T23:15:14.367233,148,0.173374,0.394819,0.826626,0.601638,0.000093
2025-12-26T23:15:17.770611,149,0.172529,0.390265,0.827471,0.606207,0.000089
2025-12-26T23:15:21.169954,150,0.171190,0.393389,0.828810,0.603134,0.000086
2025-12-26T23:15:24.468913,151,0.171165,0.397012,0.828835,0.599521,0.000083
2025-12-26T23:15:27.984630,152,0.172029,0.391762,0.827971,0.604536,0.000080
2025-12-26T23:15:31.281643,153,0.171156,0.391904,0.828844,0.604365,0.000076
2025-12-26T23:15:34.706838,154,0.170799,0.391672,0.829201,0.604780,0.000073
2025-12-26T23:15:38.143236,155,0.170152,0.394202,0.829848,0.602178,0.000070
2025-12-26T23:15:41.435142,156,0.169361,0.393248,0.830639,0.603052,0.000067
2025-12-26T23:15:45.030073,157,0.168599,0.395580,0.831401,0.600946,0.000064
2025-12-26T23:15:48.543850,158,0.168651,0.398169,0.831349,0.598416,0.000061
2025-12-26T23:15:52.016898,159,0.169356,0.396872,0.830644,0.599747,0.000058
2025-12-26T23:15:55.427791,160,0.168203,0.391873,0.831797,0.604839,0.000056
2025-12-26T23:15:58.766995,161,0.167824,0.393093,0.832176,0.603596,0.000053
2025-12-26T23:16:02.387441,162,0.167923,0.391909,0.832077,0.604550,0.000050
2025-12-26T23:16:05.700441,163,0.167869,0.391112,0.832131,0.605265,0.000048
2025-12-26T23:16:09.115780,164,0.166308,0.395188,0.833692,0.601218,0.000045
2025-12-26T23:16:12.565875,165,0.165831,0.393504,0.834169,0.603063,0.000043
2025-12-26T23:16:15.871633,166,0.166059,0.395811,0.833941,0.600845,0.000040
2025-12-26T23:16:19.461232,167,0.165793,0.390869,0.834207,0.605731,0.000038
2025-12-26T23:16:22.789609,168,0.166124,0.391757,0.833876,0.604814,0.000036
2025-12-26T23:16:26.166382,169,0.164988,0.393643,0.835012,0.602885,0.000034
