timestamp,epoch,train_loss,val_loss,train_r2,val_r2,lr
2025-12-25T21:05:02.915003,44,0.533834,0.599635,0.466166,0.435900,0.000476
2025-12-25T21:05:05.658923,45,0.531784,0.642721,0.468216,0.390282,0.000475
2025-12-25T21:05:08.362914,46,0.530876,0.617472,0.469124,0.417720,0.000473
2025-12-25T21:05:11.077332,47,0.522662,0.626805,0.477338,0.408324,0.000471
2025-12-25T21:05:13.785441,48,0.516929,0.591501,0.483071,0.443735,0.000468
2025-12-25T21:05:16.522913,49,0.515342,0.620147,0.484658,0.415286,0.000466
2025-12-25T21:05:19.283540,50,0.515599,0.592998,0.484401,0.444014,0.000464
2025-12-25T21:05:22.039068,51,0.511480,0.564518,0.488520,0.471811,0.000462
2025-12-25T21:05:24.872835,52,0.508987,0.587951,0.491013,0.447852,0.000459
2025-12-25T21:05:27.587863,53,0.510034,0.594889,0.489966,0.439945,0.000457
2025-12-25T21:05:30.308479,54,0.500827,0.648685,0.499173,0.386340,0.000455
2025-12-25T21:05:33.061654,55,0.491921,0.621866,0.508079,0.413289,0.000452
2025-12-25T21:05:35.764672,56,0.497326,0.594509,0.502674,0.441209,0.000449
2025-12-25T21:05:38.503920,57,0.493715,0.559989,0.506285,0.475857,0.000447
2025-12-25T21:05:41.320791,58,0.489779,0.583967,0.510221,0.450452,0.000444
2025-12-25T21:05:44.045794,59,0.481841,0.578613,0.518159,0.456854,0.000441
2025-12-25T21:05:46.735363,60,0.489255,0.617694,0.510745,0.417622,0.000438
2025-12-25T21:05:49.426191,61,0.483127,0.582235,0.516873,0.452352,0.000435
2025-12-25T21:05:52.161393,62,0.479097,0.579849,0.520903,0.455401,0.000433
2025-12-25T21:05:54.901926,63,0.477444,0.574376,0.522556,0.459651,0.000430
2025-12-25T21:05:57.639943,64,0.473264,0.567337,0.526736,0.468202,0.000426
2025-12-25T21:06:00.364347,65,0.474630,0.552184,0.525370,0.483592,0.000423
2025-12-25T21:06:03.161116,66,0.469671,0.546587,0.530329,0.489151,0.000420
2025-12-25T21:06:05.989342,67,0.468830,0.576623,0.531170,0.459002,0.000417
2025-12-25T21:06:08.686752,68,0.470076,0.551373,0.529924,0.484566,0.000414
2025-12-25T21:06:11.387383,69,0.465246,0.617527,0.534754,0.416110,0.000410
2025-12-25T21:06:14.102984,70,0.464669,0.577927,0.535331,0.455938,0.000407
2025-12-25T21:06:16.804845,71,0.456817,0.558900,0.543183,0.475478,0.000404
2025-12-25T21:06:19.534476,72,0.452733,0.526296,0.547267,0.509005,0.000400
2025-12-25T21:06:22.358993,73,0.453155,0.557912,0.546845,0.478385,0.000397
2025-12-25T21:06:25.080410,74,0.446962,0.546702,0.553038,0.488425,0.000393
2025-12-25T21:06:30.636493,75,0.453193,0.539139,0.546807,0.495082,0.000389
2025-12-25T21:06:33.369861,76,0.449143,0.555707,0.550857,0.479071,0.000386
2025-12-25T21:06:36.116327,77,0.446688,0.562541,0.553312,0.471892,0.000382
2025-12-25T21:06:38.823231,78,0.447343,0.548308,0.552657,0.486375,0.000378
2025-12-25T21:06:41.543881,79,0.442253,0.549608,0.557747,0.485498,0.000375
2025-12-25T21:06:44.300638,80,0.443144,0.543909,0.556856,0.491201,0.000371
2025-12-25T21:06:47.035312,81,0.438487,0.550323,0.561513,0.484124,0.000367
2025-12-25T21:06:49.727907,82,0.432117,0.540451,0.567883,0.494303,0.000363
2025-12-25T21:06:52.437432,83,0.434092,0.539317,0.565908,0.495849,0.000359
2025-12-25T21:06:55.176410,84,0.433984,0.523600,0.566016,0.511430,0.000355
2025-12-25T21:06:58.021602,85,0.432517,0.520951,0.567483,0.513494,0.000351
2025-12-25T21:07:00.803946,86,0.431111,0.529163,0.568889,0.505542,0.000347
2025-12-25T21:07:03.513253,87,0.431187,0.532559,0.568813,0.502010,0.000343
2025-12-25T21:07:06.196620,88,0.427447,0.527653,0.572553,0.507424,0.000339
2025-12-25T21:07:08.907876,89,0.429873,0.530843,0.570127,0.503246,0.000335
2025-12-25T21:07:11.623811,90,0.422384,0.521829,0.577616,0.512631,0.000331
2025-12-25T21:07:14.335459,91,0.421471,0.531811,0.578529,0.502535,0.000327
2025-12-25T21:07:17.068151,92,0.422339,0.530514,0.577661,0.503956,0.000323
2025-12-25T21:07:19.806539,93,0.417638,0.548331,0.582362,0.486438,0.000318
2025-12-25T21:07:22.509970,94,0.418742,0.521893,0.581258,0.512550,0.000314
2025-12-25T21:07:25.250561,95,0.413899,0.545504,0.586101,0.488947,0.000310
2025-12-25T21:07:27.988127,96,0.412921,0.530958,0.587079,0.504217,0.000306
2025-12-25T21:07:30.743150,97,0.411360,0.530007,0.588640,0.504579,0.000302
2025-12-25T21:07:33.453559,98,0.413087,0.519222,0.586913,0.515699,0.000297
2025-12-25T21:07:36.273496,99,0.414395,0.512428,0.585605,0.521927,0.000293
2025-12-25T21:07:39.089814,100,0.407775,0.517349,0.592225,0.516375,0.000289
2025-12-25T21:07:41.821624,101,0.410223,0.514275,0.589777,0.520403,0.000284
2025-12-25T21:07:44.561838,102,0.404516,0.514544,0.595484,0.520105,0.000280
2025-12-25T21:07:47.306332,103,0.404002,0.513439,0.595998,0.521347,0.000276
2025-12-25T21:07:50.065118,104,0.401933,0.516365,0.598067,0.517821,0.000271
2025-12-25T21:07:52.799383,105,0.399986,0.517779,0.600014,0.517326,0.000267
2025-12-25T21:07:55.527447,106,0.400224,0.530444,0.599776,0.503717,0.000263
2025-12-25T21:07:58.275746,107,0.397271,0.519078,0.602729,0.515727,0.000258
2025-12-25T21:08:00.996378,108,0.399923,0.507901,0.600077,0.526824,0.000254
2025-12-25T21:08:03.799890,109,0.399442,0.536250,0.600558,0.497416,0.000250
2025-12-25T21:08:06.489655,110,0.400071,0.516252,0.599929,0.519020,0.000245
2025-12-25T21:08:09.216766,111,0.398410,0.514412,0.601590,0.519177,0.000241
2025-12-25T21:08:14.556978,112,0.393591,0.515213,0.606409,0.518821,0.000236
2025-12-25T21:08:19.421074,113,0.391539,0.506529,0.608461,0.527127,0.000232
2025-12-25T21:08:22.221611,114,0.392571,0.516150,0.607429,0.518116,0.000228
2025-12-25T21:08:24.907032,115,0.391963,0.508003,0.608037,0.526908,0.000223
2025-12-25T21:08:27.640069,116,0.392543,0.518740,0.607457,0.515064,0.000219
2025-12-25T21:08:30.379792,117,0.390067,0.509529,0.609933,0.524862,0.000215
2025-12-25T21:08:33.076480,118,0.389422,0.508055,0.610578,0.525714,0.000210
2025-12-25T21:08:35.784245,119,0.387578,0.507559,0.612422,0.526701,0.000206
2025-12-25T21:08:38.487241,120,0.385520,0.505309,0.614480,0.529199,0.000202
2025-12-25T21:08:41.301728,121,0.384071,0.506477,0.615929,0.527379,0.000198
2025-12-25T21:08:44.054009,122,0.384289,0.510758,0.615711,0.522749,0.000193
2025-12-25T21:08:46.459553,123,0.383528,0.501274,0.616472,0.533179,0.000189
2025-12-25T21:08:48.118203,124,0.382850,0.493775,0.617150,0.540063,0.000185
2025-12-25T21:08:49.821011,125,0.381268,0.493408,0.618732,0.541240,0.000181
2025-12-25T21:08:51.514253,126,0.378814,0.497382,0.621186,0.537013,0.000177
2025-12-25T21:08:53.122471,127,0.380250,0.500140,0.619750,0.533887,0.000172
2025-12-25T21:08:54.694030,128,0.380588,0.498940,0.619412,0.534870,0.000168
2025-12-25T21:08:56.270139,129,0.381396,0.508348,0.618604,0.525289,0.000164
2025-12-25T21:08:57.861715,130,0.376735,0.498889,0.623265,0.535057,0.000160
2025-12-25T21:08:59.444893,131,0.377187,0.510276,0.622813,0.524158,0.000156
2025-12-25T21:09:01.016898,132,0.373106,0.507549,0.626894,0.526322,0.000152
2025-12-25T21:09:02.637702,133,0.373168,0.503474,0.626832,0.530666,0.000148
2025-12-25T21:09:04.204375,134,0.376481,0.498862,0.623519,0.535465,0.000144
2025-12-25T21:09:05.781858,135,0.373952,0.503051,0.626048,0.531348,0.000140
2025-12-25T21:09:07.371984,136,0.374597,0.498653,0.625403,0.536196,0.000136
2025-12-25T21:09:08.940160,137,0.370914,0.494915,0.629086,0.539900,0.000132
2025-12-25T21:09:10.527717,138,0.373049,0.499806,0.626951,0.534458,0.000128
2025-12-25T21:09:12.150608,139,0.370691,0.505413,0.629309,0.528914,0.000125
2025-12-25T21:09:13.758500,140,0.370964,0.514541,0.629036,0.519545,0.000121
2025-12-25T21:09:15.336009,141,0.371603,0.504127,0.628397,0.530241,0.000117
2025-12-25T21:09:16.904611,142,0.368989,0.500853,0.631011,0.532742,0.000113
2025-12-25T21:09:18.515602,143,0.370445,0.509607,0.629555,0.524061,0.000110
2025-12-25T21:09:20.120713,144,0.367704,0.510053,0.632296,0.523308,0.000106
2025-12-25T21:09:21.748810,145,0.367786,0.507857,0.632214,0.526089,0.000103
2025-12-25T21:09:24.182076,146,0.366461,0.498833,0.633539,0.535008,0.000099
2025-12-25T21:09:26.878437,147,0.365150,0.502049,0.634850,0.531517,0.000096
2025-12-25T21:09:29.619017,148,0.364591,0.505096,0.635409,0.528517,0.000092
2025-12-25T21:09:32.306060,149,0.365404,0.499854,0.634596,0.533656,0.000089
2025-12-25T21:09:35.037624,150,0.364789,0.500737,0.635211,0.532657,0.000086
2025-12-25T21:09:37.765611,151,0.364573,0.496767,0.635427,0.536977,0.000082
2025-12-25T21:09:40.500389,152,0.363675,0.499213,0.636325,0.534454,0.000079
2025-12-25T21:09:43.251996,153,0.365700,0.498517,0.634300,0.535502,0.000076
2025-12-25T21:09:45.962411,154,0.362617,0.506579,0.637383,0.527359,0.000073
2025-12-25T21:09:48.692097,155,0.363036,0.499805,0.636964,0.534105,0.000070
