timestamp,epoch,train_loss,val_loss,train_r2,val_r2,lr
2025-12-25T20:36:39.138619,35,0.572052,0.643349,0.408459,0.314823,0.000999
2025-12-25T20:37:07.964498,36,0.560109,0.648062,0.420400,0.310637,0.000998
2025-12-25T20:37:34.607623,37,0.564335,0.646119,0.416175,0.310689,0.000998
2025-12-25T20:38:01.055965,38,0.553975,0.668756,0.426539,0.288124,0.000997
2025-12-25T20:38:27.471721,39,0.544228,0.671250,0.436282,0.284107,0.000997
2025-12-25T20:38:54.027619,40,0.550916,0.655765,0.429593,0.302570,0.000996
2025-12-25T20:39:20.619188,41,0.541481,0.664678,0.439028,0.312166,0.000995
2025-12-25T20:39:47.081109,42,0.586368,0.645514,0.394138,0.313436,0.000994
2025-12-25T20:40:13.561549,43,0.556213,0.687515,0.424303,0.269198,0.000993
2025-12-25T20:40:40.059754,44,0.559012,0.663186,0.421510,0.293270,0.000992
2025-12-25T20:41:06.471689,45,0.561145,0.652845,0.419361,0.306168,0.000991
2025-12-25T20:41:32.997532,46,0.539369,0.624600,0.441137,0.331901,0.000990
2025-12-25T20:42:01.419316,47,0.511577,0.642409,0.468929,0.309377,0.000989
2025-12-25T20:42:27.888296,48,0.513759,0.630362,0.466748,0.324278,0.000988
2025-12-25T20:42:54.447761,49,0.499251,0.639002,0.481255,0.316662,0.000986
2025-12-25T20:43:20.917770,50,0.487772,0.661294,0.492732,0.292558,0.000985
2025-12-25T20:43:47.279460,51,0.510515,0.644850,0.469990,0.312187,0.000984
2025-12-25T20:44:13.810586,52,0.496703,0.640562,0.483805,0.308841,0.000982
2025-12-25T20:44:40.160618,53,0.516552,0.608313,0.463953,0.343433,0.000981
2025-12-25T20:45:08.566057,54,0.492904,0.639789,0.487599,0.313077,0.000979
2025-12-25T20:45:23.863579,55,0.519304,0.669050,0.461198,0.287359,0.000977
2025-12-25T20:45:39.164564,56,0.542984,0.639179,0.437517,0.315175,0.000975
2025-12-25T20:46:01.702970,57,0.531340,0.672348,0.449162,0.283742,0.000974
2025-12-25T20:46:28.169300,58,0.565291,0.689609,0.415210,0.258513,0.000972
2025-12-25T20:46:54.659411,59,0.560544,0.681555,0.419956,0.269155,0.000970
2025-12-25T20:47:21.022485,60,0.570315,0.677964,0.410184,0.270377,0.000968
2025-12-25T20:47:47.644515,61,0.568470,0.670422,0.412028,0.283694,0.000966
2025-12-25T20:48:14.136824,62,0.598785,0.693217,0.381713,0.262437,0.000963
2025-12-25T20:48:40.392237,63,0.622786,0.718132,0.357712,0.244344,0.000961
2025-12-25T20:49:06.922153,64,0.637306,0.712474,0.343191,0.245637,0.000959
2025-12-25T20:49:33.463578,65,0.648706,0.764680,0.331791,0.189246,0.000957
2025-12-25T20:49:59.857536,66,0.597792,0.705923,0.382705,0.253057,0.000954
2025-12-25T20:50:26.243260,67,0.594192,0.652153,0.386305,0.308230,0.000952
2025-12-25T20:50:52.732100,68,0.576616,0.717059,0.403880,0.264823,0.000949
2025-12-25T20:51:19.096400,69,0.632692,0.678430,0.347804,0.271968,0.000947
2025-12-25T20:51:45.653007,70,0.620991,0.690001,0.359505,0.266023,0.000944
2025-12-25T20:52:12.123996,71,0.624403,0.761081,0.356093,0.194577,0.000941
2025-12-25T20:52:38.606027,72,0.636522,0.814444,0.343973,0.147445,0.000939
2025-12-25T20:53:05.165612,73,0.711152,1.033665,0.269342,-0.080947,0.000936
2025-12-25T20:53:31.684894,74,0.683605,0.919464,0.296889,0.034934,0.000933
2025-12-25T20:53:58.003367,75,0.675788,0.752183,0.304706,0.198581,0.000930
2025-12-25T20:54:24.435416,76,0.673979,0.717259,0.306514,0.240527,0.000927
2025-12-25T20:54:51.006987,77,0.650220,0.694761,0.330274,0.255496,0.000924
2025-12-25T20:55:17.417330,78,0.658092,0.775881,0.322401,0.182694,0.000921
2025-12-25T20:55:43.917087,79,0.682025,0.773942,0.298467,0.185010,0.000918
2025-12-25T20:56:10.350102,80,0.673440,0.710332,0.307052,0.242420,0.000914
2025-12-25T20:56:36.854474,81,0.680493,0.708024,0.299999,0.259269,0.000911
2025-12-25T20:57:03.295259,82,0.652529,0.680243,0.327963,0.274185,0.000908
2025-12-25T20:57:29.769112,83,0.627857,0.729048,0.352636,0.223449,0.000904
2025-12-25T20:57:56.156668,84,0.629820,0.768746,0.350672,0.188368,0.000901
2025-12-25T20:58:22.635520,85,0.646987,0.715226,0.333505,0.239638,0.000897
2025-12-25T20:58:49.098694,86,0.638690,0.736534,0.341802,0.225669,0.000894
2025-12-25T20:59:15.357420,87,0.638227,0.722916,0.342264,0.235584,0.000890
2025-12-25T20:59:40.500254,88,0.632618,0.673936,0.347874,0.277255,0.000887
2025-12-25T21:00:05.255343,89,0.621797,0.712690,0.358695,0.242131,0.000883
2025-12-25T21:00:34.999660,90,0.612556,0.746135,0.367935,0.208430,0.000879
2025-12-25T21:01:12.393529,91,0.596862,0.712139,0.383629,0.249108,0.000875
